timestamp,action,x,y,char_x,char_y,obstacle_top,obstacle_right,obstacle_bottom,obstacle_left
2839,Pathfinding to patrol point,11,15,3,9,120,180,420,200
2840,Pathfinding to patrol point,11,14,3,10,120,200,140,180
2841,Pathfinding to patrol point,12,14,3,10,140,40,120,180
2842,Pathfinding to patrol point,12,14,4,10,140,40,120,180
2843,Pathfinding to patrol point,12,14,4,10,140,40,120,180
2844,Pathfinding to patrol point,13,14,4,11,160,40,100,180
2845,Pathfinding to patrol point,13,13,5,11,280,60,100,160
2846,Pathfinding to patrol point,13,13,5,11,280,60,100,160
2847,Pathfinding to patrol point,13,13,5,11,280,60,100,160
2848,Pathfinding to character,13,12,6,11,60,80,380,140
2849,Pathfinding to character,13,12,6,11,60,80,380,140
2850,Pathfinding to character,13,12,7,11,60,80,380,140
2851,Pathfinding to character,12,12,7,11,40,80,400,140
2852,Pathfinding to character,12,12,7,11,40,80,400,140
2853,Pathfinding to character,12,12,8,11,40,80,400,140
2854,Pathfinding to character,12,12,8,11,40,80,400,140
2855,Pathfinding to character,13,12,8,12,60,80,380,140
2856,Pathfinding to character,12,12,8,12,40,80,400,140
2857,Pathfinding to character,12,12,8,13,40,80,400,140
2858,Pathfinding to character,12,12,8,13,40,80,400,140
2859,Pathfinding to character,11,12,9,13,20,240,420,140
2860,Pathfinding to character,11,13,9,13,240,220,140,160
2861,Pathfinding to character,11,13,9,14,240,220,140,160
2862,Pathfinding to character,11,13,10,14,240,220,140,160
2863,Making character invisible,11,14,2,10,120,200,140,180
2864,Checking if character is invisible,11,14,2,10,120,200,140,180
2865,Checking if character is invisible,11,14,2,10,120,200,140,180
2866,Checking if character is invisible,11,14,2,10,120,200,140,180
2867,Checking if character is invisible,11,14,2,10,120,200,140,180
2868,Checking if character is invisible,11,14,2,10,120,200,140,180
2869,Checking if character is invisible,11,14,2,10,120,200,140,180
2870,Checking if character is invisible,11,14,2,10,120,200,140,180
2871,Checking if character is invisible,11,14,2,10,120,200,140,180
2872,Checking if character is invisible,11,14,2,10,120,200,140,180
2873,Checking if character is invisible,11,14,2,10,120,200,140,180
2874,Checking if character is invisible,11,14,2,10,120,200,140,180
2875,Checking if character is invisible,11,14,2,10,120,200,140,180
2876,Checking if character is invisible,11,14,2,10,120,200,140,180
2877,Checking if character is invisible,11,14,2,10,120,200,140,180
2878,Checking if character is invisible,11,14,2,10,120,200,140,180
2879,Checking if character is invisible,11,14,2,10,120,200,140,180
2880,Checking if character is invisible,11,14,2,10,120,200,140,180
2881,Checking if character is invisible,11,14,2,10,120,200,140,180
2882,Checking if character is invisible,11,14,2,10,120,200,140,180
2883,Checking if character is invisible,11,14,2,10,120,200,140,180
2884,Checking if character is invisible,11,14,2,10,120,200,140,180
2885,Checking if character is invisible,11,14,2,10,120,200,140,180
2886,Checking if character is invisible,11,14,2,10,120,200,140,180
2887,Checking if character is invisible,11,14,2,10,120,200,140,180
2888,Making character reset,11,14,2,10,120,200,140,180
2889,Pathfinding to patrol point,11,14,2,10,120,200,140,180
2890,Pathfinding to patrol point,11,14,2,10,120,200,140,180
2891,Pathfinding to patrol point,11,14,2,9,120,200,140,180
2892,Pathfinding to patrol point,12,14,2,9,140,40,120,180
2893,Pathfinding to patrol point,12,14,2,9,140,40,120,180
2894,Pathfinding to patrol point,12,14,2,8,140,40,120,180
2895,Pathfinding to patrol point,13,14,2,8,160,40,100,180
2896,Pathfinding to patrol point,13,14,2,7,160,40,100,180
2897,Pathfinding to patrol point,14,14,2,7,180,200,80,180
2898,Pathfinding to patrol point,14,14,2,7,180,200,80,180
2899,Pathfinding to patrol point,14,14,2,6,180,200,80,180
2900,Pathfinding to patrol point,15,14,2,6,200,200,60,300
2901,Pathfinding to patrol point,15,14,2,5,200,200,60,300
2902,Pathfinding to patrol point,16,14,2,5,220,200,40,300
2903,Pathfinding to patrol point,16,14,2,4,220,200,40,300
2904,Pathfinding to patrol point,16,14,2,4,220,200,40,300
2905,Pathfinding to patrol point,17,14,2,4,240,200,20,300
2906,Pathfinding to patrol point,17,13,2,4,360,220,20,280
2907,Pathfinding to patrol point,17,13,2,4,360,220,20,280
2908,Pathfinding to patrol point,17,13,3,4,360,220,20,280
2909,Pathfinding to patrol point,17,12,3,4,140,240,300,260
2910,Pathfinding to patrol point,18,12,3,4,160,20,280,260
2911,Pathfinding to patrol point,18,12,3,5,160,20,280,260
2912,Pathfinding to patrol point,18,12,3,5,160,20,280,260
2913,Pathfinding to patrol point,19,12,3,6,180,20,260,260
2914,Pathfinding to patrol point,19,12,3,6,180,20,260,260
2915,Pathfinding to patrol point,20,12,3,6,200,20,240,100
2916,Pathfinding to patrol point,20,12,3,7,200,20,240,100
2917,Pathfinding to patrol point,20,12,3,7,200,20,240,100
2918,Pathfinding to patrol point,21,12,3,8,220,20,220,100
2919,Pathfinding to patrol point,21,12,3,8,220,20,220,100
2920,Pathfinding to patrol point,22,12,3,9,240,240,200,260
2921,Pathfinding to patrol point,22,12,3,9,240,240,200,260
2922,Pathfinding to patrol point,22,12,3,9,240,240,200,260
2923,Pathfinding to patrol point,23,12,3,10,260,240,180,260
2924,Pathfinding to patrol point,23,12,3,10,260,240,180,260
2925,Pathfinding to patrol point,24,12,4,10,280,240,160,260
2926,Pathfinding to patrol point,24,12,4,10,280,240,160,260
2927,Pathfinding to patrol point,24,12,5,10,280,240,160,260
2928,Pathfinding to patrol point,25,12,5,10,300,160,140,260
2929,Pathfinding to patrol point,25,12,5,10,300,160,140,260
2930,Pathfinding to character,26,12,6,10,320,160,120,20
2931,Pathfinding to character,26,12,6,10,320,160,120,20
2932,Pathfinding to character,26,12,7,10,320,160,120,20
2933,Pathfinding to character,25,12,7,10,300,160,140,260
2934,Pathfinding to character,25,12,7,10,300,160,140,260
2935,Pathfinding to character,24,12,8,10,280,240,160,260
2936,Pathfinding to character,24,12,8,10,280,240,160,260
2937,Pathfinding to character,23,12,9,10,260,240,180,260
2938,Pathfinding to character,23,12,9,10,260,240,180,260
2939,Pathfinding to character,22,12,10,10,240,240,200,260
2940,Pathfinding to character,22,12,10,10,240,240,200,260
2941,Pathfinding to character,21,12,10,10,220,20,220,100
2942,Pathfinding to character,21,12,11,10,220,20,220,100
2943,Pathfinding to character,20,12,11,10,200,20,240,100
2944,Pathfinding to character,20,12,12,10,200,20,240,100
2945,Pathfinding to character,19,12,12,10,180,20,260,260
2946,Pathfinding to character,19,12,12,10,180,20,260,260
2947,Pathfinding to character,18,12,13,10,160,20,280,260
2948,Pathfinding to character,18,12,13,10,160,20,280,260
2949,Pathfinding to character,17,12,14,10,140,240,300,260
2950,Pathfinding to character,17,12,14,10,140,240,300,260
2951,Pathfinding to character,17,12,14,10,140,240,300,260
2952,Pathfinding to character,16,11,15,10,120,260,200,240
2953,Pathfinding to character,16,11,15,10,120,260,200,240
2954,Making character invisible,16,11,2,10,120,260,200,240
2955,Checking if character is invisible,16,10,2,10,340,280,200,220
2956,Checking if character is invisible,17,10,2,10,360,280,180,220
2957,Checking if character is invisible,17,10,2,10,360,280,180,220
2958,Checking if character is invisible,17,10,2,10,360,280,180,220
2959,Checking if character is invisible,17,10,2,10,360,280,180,220
2960,Checking if character is invisible,17,10,2,10,360,280,180,220
2961,Checking if character is invisible,17,10,2,10,360,280,180,220
2962,Checking if character is invisible,17,10,2,10,360,280,180,220
2963,Checking if character is invisible,17,10,2,10,360,280,180,220
2964,Checking if character is invisible,17,10,2,10,360,280,180,220
2965,Checking if character is invisible,17,10,2,10,360,280,180,220
2966,Checking if character is invisible,17,10,2,10,360,280,180,220
2967,Checking if character is invisible,17,10,2,10,360,280,180,220
2968,Checking if character is invisible,17,10,2,10,360,280,180,220
2969,Checking if character is invisible,17,10,2,10,360,280,180,220
2970,Checking if character is invisible,17,10,2,10,360,280,180,220
2971,Checking if character is invisible,17,10,2,10,360,280,180,220
2972,Checking if character is invisible,17,10,2,10,360,280,180,220
2973,Checking if character is invisible,17,10,2,10,360,280,180,220
2974,Checking if character is invisible,17,10,2,10,360,280,180,220
2975,Checking if character is invisible,17,10,2,10,360,280,180,220
2976,Checking if character is invisible,17,10,2,10,360,280,180,220
2977,Checking if character is invisible,17,10,2,10,360,280,180,220
2978,Checking if character is invisible,17,10,2,10,360,280,180,220
2979,Making character reset,17,10,2,10,360,280,180,220
2980,Pathfinding to patrol point,17,10,2,10,360,280,180,220
2981,Pathfinding to patrol point,17,10,2,9,360,280,180,220
2982,Pathfinding to patrol point,17,10,2,9,360,280,180,220
2983,Pathfinding to patrol point,17,10,2,9,360,280,180,220
2984,Pathfinding to patrol point,18,10,2,8,380,60,160,220
2985,Pathfinding to patrol point,18,10,2,8,380,60,160,220
2986,Pathfinding to patrol point,19,10,2,8,400,60,140,220
2987,Pathfinding to patrol point,19,10,2,7,400,60,140,220
2988,Pathfinding to patrol point,19,10,2,7,400,60,140,220
2989,Pathfinding to patrol point,20,10,2,6,420,60,120,60
2990,Pathfinding to patrol point,20,10,2,6,420,60,120,60
2991,Pathfinding to patrol point,20,9,2,6,300,80,120,40
2992,Pathfinding to patrol point,21,9,2,5,320,80,100,40
2993,Pathfinding to patrol point,21,9,2,5,320,80,100,40
2994,Pathfinding to patrol point,21,9,2,4,320,80,100,40
2995,Pathfinding to patrol point,22,9,2,4,340,300,80,200
2996,Pathfinding to patrol point,22,8,2,4,340,320,80,180
2997,Pathfinding to patrol point,22,8,2,4,340,320,80,180
2998,Pathfinding to patrol point,23,8,2,4,360,320,60,180
2999,Pathfinding to patrol point,23,8,2,4,360,320,60,180
3000,Pathfinding to patrol point,23,7,2,5,40,340,180,160
3001,Pathfinding to patrol point,23,7,2,5,40,340,180,160
3002,Pathfinding to patrol point,24,7,2,5,60,340,160,160
3003,Pathfinding to patrol point,24,7,2,6,60,340,160,160
3004,Pathfinding to patrol point,24,6,2,6,60,360,100,140
3005,Pathfinding to patrol point,24,6,2,7,60,360,100,140
3006,Pathfinding to patrol point,25,6,2,7,80,280,80,140
3007,Pathfinding to patrol point,25,5,2,8,220,300,80,120
3008,Pathfinding to patrol point,25,5,2,8,220,300,80,120
3009,Pathfinding to patrol point,25,5,2,8,220,300,80,120
3010,Pathfinding to patrol point,25,4,2,9,220,320,80,100
3011,Pathfinding to patrol point,26,4,2,9,240,80,60,100
3012,Pathfinding to patrol point,26,4,2,10,240,80,60,100
3013,Pathfinding to patrol point,26,3,2,10,420,100,120,80
3014,Pathfinding to patrol point,26,3,2,10,420,100,120,80
3015,Pathfinding to patrol point,26,3,2,11,420,100,120,80
3016,Pathfinding to patrol point,26,3,2,11,420,100,120,80
3017,Pathfinding to patrol point,26,3,2,12,420,100,120,80
3018,Pathfinding to patrol point,26,3,2,12,420,100,120,80
3019,Pathfinding to patrol point,26,4,2,12,240,80,60,100
3020,Pathfinding to patrol point,26,4,2,13,240,80,60,100
3021,Pathfinding to patrol point,26,5,2,13,240,60,60,120
3022,Pathfinding to patrol point,26,5,2,14,240,60,60,120
3023,Pathfinding to patrol point,26,5,2,14,240,60,60,120
3024,Pathfinding to patrol point,26,6,2,14,100,40,60,140
3025,Pathfinding to patrol point,26,6,2,15,100,40,60,140
3026,Pathfinding to patrol point,26,7,2,15,100,20,120,160
3027,Pathfinding to patrol point,26,7,2,16,100,20,120,160
3028,Pathfinding to patrol point,25,7,2,16,80,260,140,160
3029,Pathfinding to patrol point,25,7,2,17,80,260,140,160
3030,Pathfinding to patrol point,25,8,2,17,400,240,20,180
3031,Pathfinding to patrol point,25,8,2,17,400,240,20,180
3032,Pathfinding to patrol point,25,9,2,18,400,220,20,200
3033,Pathfinding to patrol point,25,9,2,18,400,220,20,200
3034,Pathfinding to patrol point,25,9,2,18,400,220,20,200
3035,Pathfinding to patrol point,25,10,2,18,520,200,20,220
3036,Pathfinding to patrol point,25,10,3,18,520,200,20,220
3037,Pathfinding to patrol point,25,11,3,18,300,180,20,240
3038,Pathfinding to patrol point,25,11,3,18,300,180,20,240
3039,Pathfinding to patrol point,25,11,3,17,300,180,20,240
3040,Pathfinding to patrol point,25,12,3,17,300,160,140,260
3041,Pathfinding to patrol point,25,12,3,16,300,160,140,260
3042,Pathfinding to patrol point,25,13,3,16,80,140,140,280
3043,Pathfinding to patrol point,25,13,3,16,80,140,140,280
3044,Pathfinding to patrol point,25,14,3,15,80,120,140,300
3045,Pathfinding to patrol point,25,14,3,15,80,120,140,300
3046,Pathfinding to patrol point,25,14,3,14,80,120,140,300
3047,Pathfinding to patrol point,25,15,3,14,400,100,140,320
3048,Pathfinding to patrol point,25,15,3,14,400,100,140,320
3049,Pathfinding to patrol point,25,16,3,13,240,80,140,340
3050,Pathfinding to patrol point,25,16,4,13,240,80,140,340
3051,Pathfinding to patrol point,25,16,4,13,240,80,140,340
3052,Pathfinding to patrol point,25,17,4,13,240,60,140,360
3053,Pathfinding to patrol point,25,17,5,13,240,60,140,360
3054,Pathfinding to patrol point,25,18,5,13,240,40,140,380
3055,Pathfinding to patrol point,25,18,5,13,240,40,140,380
3056,Pathfinding to character,25,18,6,13,240,40,140,380
3057,Pathfinding to character,25,19,6,13,240,20,140,400
3058,Pathfinding to character,24,19,7,13,220,100,160,400
3059,Pathfinding to character,24,19,7,13,220,100,160,400
3060,Pathfinding to character,24,19,7,13,220,100,160,400
3061,Pathfinding to character,23,19,8,13,200,100,180,400
3062,Pathfinding to character,23,19,8,13,200,100,180,400
3063,Pathfinding to character,22,19,9,13,180,100,200,400
3064,Pathfinding to character,22,19,9,13,180,100,200,400
3065,Pathfinding to character,21,19,9,13,160,100,220,100
3066,Pathfinding to character,21,19,10,13,160,100,220,100
3067,Pathfinding to character,21,19,10,13,160,100,220,100
3068,Pathfinding to character,20,19,11,13,140,100,240,100
3069,Pathfinding to character,20,19,11,13,140,100,240,100
3070,Pathfinding to character,19,19,12,13,120,100,260,100
3071,Pathfinding to character,19,19,12,13,120,100,260,100
3072,Pathfinding to character,19,18,12,13,120,120,260,80
3073,Pathfinding to character,19,18,13,13,120,120,260,80
3074,Pathfinding to character,19,18,13,13,120,120,260,80
3075,Pathfinding to character,18,18,14,13,100,120,280,80
3076,Pathfinding to character,18,17,14,13,100,140,280,60
3077,Pathfinding to character,18,17,14,13,100,140,280,60
3078,Pathfinding to character,18,17,15,13,100,140,280,60
3079,Pathfinding to character,18,17,15,13,100,140,280,60
3080,Pathfinding to character,18,16,16,13,100,160,280,40
3081,Pathfinding to character,18,16,16,13,100,160,280,40
3082,Pathfinding to character,18,15,16,13,260,180,280,20
3083,Pathfinding to character,17,15,17,13,240,180,300,320
3084,Pathfinding to character,17,14,17,12,240,200,20,300
3085,Pathfinding to character,17,14,17,12,240,200,20,300
3086,Pathfinding to character,17,13,18,12,360,220,20,280
3087,Pathfinding to character,17,13,18,12,360,220,20,280
3088,Pathfinding to character,17,12,19,12,140,240,300,260
3089,Pathfinding to character,17,12,19,12,140,240,300,260
3090,Pathfinding to character,18,12,19,12,160,20,280,260
3091,Pathfinding to character,18,12,20,12,160,20,280,260
3092,Pathfinding to character,19,12,20,12,180,20,260,260
3093,Pathfinding to character,19,12,21,12,180,20,260,260
3094,Pathfinding to character,20,12,21,12,200,20,240,100
3095,Pathfinding to character,20,12,21,12,200,20,240,100
3096,Pathfinding to character,21,12,22,12,220,20,220,100
3097,Pathfinding to character,21,12,22,12,220,20,220,100
3098,Pathfinding to character,22,12,23,12,240,240,200,260
3099,Pathfinding to character,22,12,23,12,240,240,200,260
3100,Making character invisible,23,12,2,10,260,240,180,260
3101,Checking if character is invisible,23,12,2,10,260,240,180,260
3102,Checking if character is invisible,24,12,2,10,280,240,160,260
3103,Checking if character is invisible,24,12,2,10,280,240,160,260
3104,Checking if character is invisible,24,12,2,10,280,240,160,260
3105,Checking if character is invisible,24,12,2,10,280,240,160,260
3106,Checking if character is invisible,24,12,2,10,280,240,160,260
3107,Checking if character is invisible,24,12,2,10,280,240,160,260
3108,Checking if character is invisible,24,12,2,10,280,240,160,260
3109,Checking if character is invisible,24,12,2,10,280,240,160,260
3110,Checking if character is invisible,24,12,2,10,280,240,160,260
3111,Checking if character is invisible,24,12,2,10,280,240,160,260
3112,Checking if character is invisible,24,12,2,10,280,240,160,260
3113,Checking if character is invisible,24,12,2,10,280,240,160,260
3114,Checking if character is invisible,24,12,2,10,280,240,160,260
3115,Checking if character is invisible,24,12,2,10,280,240,160,260
3116,Checking if character is invisible,24,12,2,10,280,240,160,260
3117,Checking if character is invisible,24,12,2,10,280,240,160,260
3118,Checking if character is invisible,24,12,2,10,280,240,160,260
3119,Checking if character is invisible,24,12,2,10,280,240,160,260
3120,Checking if character is invisible,24,12,2,10,280,240,160,260
3121,Checking if character is invisible,24,12,2,10,280,240,160,260
3122,Checking if character is invisible,24,12,2,10,280,240,160,260
3123,Checking if character is invisible,24,12,2,10,280,240,160,260
3124,Checking if character is invisible,24,12,2,10,280,240,160,260
